title,title_normalized,genre,release_date,duration,cover_image,likes,times_played,album_id,link
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,cant catch me now - from the hunger games: the ballad of songbirds & snakes,pop,2023-11-17,03:25,https://i.scdn.co/image/ab67616d0000b27322ad9f1afdbeeceaf0c91686,64,88228,92,https://open.spotify.com/track/17cia5k4BpGVlyEfqrFH50
The Hanging Tree - from The Hunger Games: The Ballad of Songbirds & Snakes,the hanging tree - from the hunger games: the ballad of songbirds & snakes,pop,2023-11-17,02:23,https://i.scdn.co/image/ab67616d0000b27322ad9f1afdbeeceaf0c91686,99,5445,92,https://open.spotify.com/track/6X0F53XRWhmVKAaQsnuRDL
Wool - from The Hunger Games: The Ballad of Songbirds & Snakes,wool - from the hunger games: the ballad of songbirds & snakes,pop,2023-11-17,03:49,https://i.scdn.co/image/ab67616d0000b27322ad9f1afdbeeceaf0c91686,917,88410,92,https://open.spotify.com/track/4hoqP9dIAu2Nk6u5LvxOR4
Nothing You Can Take From Me - from The Hunger Games: The Ballad of Songbirds & Snakes,nothing you can take from me - from the hunger games: the ballad of songbirds & snakes,pop,2023-11-17,01:35,https://i.scdn.co/image/ab67616d0000b27322ad9f1afdbeeceaf0c91686,573,75468,92,https://open.spotify.com/track/4zZs83phyqo6RLBD4PoHJv
The Garden - from The Hunger Games: The Ballad of Songbirds & Snakes,the garden - from the hunger games: the ballad of songbirds & snakes,pop,2023-11-17,03:42,https://i.scdn.co/image/ab67616d0000b27322ad9f1afdbeeceaf0c91686,521,41669,92,https://open.spotify.com/track/57mPJPpQCVS7bisURsmrJZ
The Ballad of Lucy Gray Baird - from The Hunger Games: The Ballad of Songbirds & Snakes,the ballad of lucy gray baird - from the hunger games: the ballad of songbirds & snakes,pop,2023-11-17,02:19,https://i.scdn.co/image/ab67616d0000b27322ad9f1afdbeeceaf0c91686,661,52079,92,https://open.spotify.com/track/0Ac9NKZTvLPMQN36oWHf5C
Bury Me Beneath The Willow - from The Hunger Games: The Ballad of Songbirds & Snakes,bury me beneath the willow - from the hunger games: the ballad of songbirds & snakes,pop,2023-11-17,03:42,https://i.scdn.co/image/ab67616d0000b27322ad9f1afdbeeceaf0c91686,792,19743,92,https://open.spotify.com/track/147jTPnoWjZnbF6r7NFnsI
The Old Therebefore / Singing at Snakes - from The Hunger Games: The Ballad of Songbirds & Snakes,the old therebefore / singing at snakes - from the hunger games: the ballad of songbirds & snakes,pop,2023-11-17,02:48,https://i.scdn.co/image/ab67616d0000b27322ad9f1afdbeeceaf0c91686,225,55292,92,https://open.spotify.com/track/6Mbgtn1ZjgS1upiV2ghB9y
Burn Me Once - from The Hunger Games: The Ballad of Songbirds & Snakes,burn me once - from the hunger games: the ballad of songbirds & snakes,pop,2023-11-17,03:20,https://i.scdn.co/image/ab67616d0000b27322ad9f1afdbeeceaf0c91686,157,34013,92,https://open.spotify.com/track/1wB4su0ngpr8Rnh96So3vJ
District 12 Stomp - from The Hunger Games: The Ballad of Songbirds & Snakes,district 12 stomp - from the hunger games: the ballad of songbirds & snakes,pop,2023-11-17,00:43,https://i.scdn.co/image/ab67616d0000b27322ad9f1afdbeeceaf0c91686,173,95352,92,https://open.spotify.com/track/2EDNrd2VrdEluhD66ii9Qd
all-american bitch,all-american bitch,pop,2023-09-08,02:45,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d,367,17431,93,https://open.spotify.com/track/34sOdxWu9FljH84UXdRwu1
bad idea right?,bad idea right?,pop,2023-09-08,03:04,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d,610,8187,93,https://open.spotify.com/track/3IX0yuEVvDbnqUwMBB3ouC
vampire,vampire,pop,2023-09-08,03:39,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d,33,71083,93,https://open.spotify.com/track/1kuGVB7EU95pJObxwvfwKS
lacy,lacy,pop,2023-09-08,02:57,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d,460,71157,93,https://open.spotify.com/track/6QT6j7rKt7Vk3IuV2AUO9W
ballad of a homeschooled girl,ballad of a homeschooled girl,pop,2023-09-08,03:23,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d,823,32422,93,https://open.spotify.com/track/5sp71CUt0jXRNqHblPGp7b
making the bed,making the bed,pop,2023-09-08,03:18,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d,405,72878,93,https://open.spotify.com/track/5CscrLqFBgPfZR8fGtikov
logical,logical,pop,2023-09-08,03:51,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d,545,38154,93,https://open.spotify.com/track/53dtP2iUMvaF28JZcHnFuU
get him back!,get him back!,pop,2023-09-08,03:31,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d,964,92899,93,https://open.spotify.com/track/2gyxAWHebV7xPYVxqoi86f
love is embarrassing,love is embarrassing,pop,2023-09-08,02:34,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d,4,73483,93,https://open.spotify.com/track/26QLJMK8G0M06sk7h7Fkse
the grudge,the grudge,pop,2023-09-08,03:09,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d,656,76504,93,https://open.spotify.com/track/3Nl5OkkmS5DaBZvuYofpAt
brutal,brutal,pop,2021-05-21,02:23,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,881,50633,94,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
traitor,traitor,pop,2021-05-21,03:49,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,670,64790,94,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
drivers license,drivers license,pop,2021-05-21,04:02,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,797,57675,94,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
"1 step forward, 3 steps back","1 step forward, 3 steps back",pop,2021-05-21,02:43,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,774,55626,94,https://open.spotify.com/track/4wcBRRpIfesgcyUtis7PEg
deja vu,deja vu,pop,2021-05-21,03:35,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,819,19950,94,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
good 4 u,good 4 u,pop,2021-05-21,02:58,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,587,11534,94,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
enough for you,enough for you,pop,2021-05-21,03:22,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,689,97268,94,https://open.spotify.com/track/2TOzTqQXNmR2zDJXihjZ2e
happier,happier,pop,2021-05-21,02:55,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,965,77359,94,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
"jealousy, jealousy","jealousy, jealousy",pop,2021-05-21,02:53,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,322,9297,94,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
favorite crime,favorite crime,pop,2021-05-21,02:32,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,883,24999,94,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,cant catch me now - from the hunger games: the ballad of songbirds & snakes,pop,2023-11-03,03:25,https://i.scdn.co/image/ab67616d0000b27303048c76bec2bdfa92703a5a,845,44069,95,https://open.spotify.com/track/56xHMIfQPoe0prrSi3BGhf
"The Rose Song - From ""High School Musical: The Musical: The Series (Season 2)""","the rose song - from ""high school musical: the musical: the series (season 2)""",pop,2021-06-18,02:54,https://i.scdn.co/image/ab67616d0000b2737af5db634c578059a292cec0,179,35402,96,https://open.spotify.com/track/3qxzozdGFaBxQ0X4HkrMr0
"YAC Alma Mater - From ""High School Musical: The Musical: The Series (Season 2)""/Nini Version","yac alma mater - from ""high school musical: the musical: the series (season 2)""/nini version",pop,2021-06-04,00:59,https://i.scdn.co/image/ab67616d0000b2732b435f9aafd69eaf5d925f9f,565,18758,97,https://open.spotify.com/track/7kykl0pcJjoDhuL9Minuh9
"Granted - From ""High School Musical: The Musical: The Series (Season 2)""","granted - from ""high school musical: the musical: the series (season 2)""",pop,2021-06-04,02:34,https://i.scdn.co/image/ab67616d0000b2732e0fae99c3ab2f6817d38eeb,112,6878,98,https://open.spotify.com/track/71JGK9HPfjQNtKq5AhgbTg
"The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""","the best part - from ""high school musical: the musical: the series (season 2)""",pop,2021-05-28,01:47,https://i.scdn.co/image/ab67616d0000b2734bca47ed30ad3fc0aeba2de1,400,35863,99,https://open.spotify.com/track/0nZkXIhuH183AKwF1LAZUy
"Even When/The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""","even when/the best part - from ""high school musical: the musical: the series (season 2)""",pop,2021-04-30,01:46,https://i.scdn.co/image/ab67616d0000b273dbdb05bb6acfa1f389d888f7,297,77645,100,https://open.spotify.com/track/30UszgTxEuJVG5SUFyBffT
